Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Brand,Car_Age,Fuel_Type_Diesel,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
0.010344272133928446,0.748943661971831,0.1436546334201712,0.10536886828891465,5.0,4.65,10,0.23809523809523808,True,False,False,True,True,False,False,False
0.01656258956966406,0.45774647887323944,0.43877930777819135,0.25936655079181153,7.0,20.5,26,0.23809523809523808,True,False,False,True,True,False,False,False
0.012659102262536444,0.47887323943661975,0.35336806847785635,0.05561993047508691,8.0,2.9,16,0.6190476190476191,True,False,False,True,True,False,False,False
0.004657045593045602,0.5598591549295775,0.1254186825455899,0.09810737736577829,5.0,1.45,17,0.5714285714285714,False,True,False,True,True,False,False,False
0.0016660438297684446,0.7288732394366197,0.16226274655749906,0.15407493240633452,5.0,29.5,19,0.14285714285714285,True,False,True,False,True,False,False,False
0.009358553894263988,0.5538732394366198,0.25009304056568665,0.27062572421784475,5.0,25.0,1,0.19047619047619047,True,False,True,False,True,False,False,False
0.007428349268880766,0.5985915492957746,0.10662448827688874,0.08845113943607572,5.0,3.5,10,0.28571428571428564,False,True,False,True,False,False,True,False
0.005666149063306127,0.4964788732394366,0.28935615928544844,0.23136346079567405,7.0,11.25,25,0.09523809523809523,True,False,False,True,True,False,False,False
0.00493520675697776,0.7711267605633803,0.16263490882024562,0.12437234453456933,7.0,10.79,9,0.09523809523809523,True,False,False,True,True,False,False,False
0.008897003290394254,0.6806338028169013,0.25009304056568665,0.20052143684820395,5.0,5.9,27,0.28571428571428564,True,False,False,True,True,False,False,False
0.004336883324161297,0.6725352112676057,0.10662448827688874,0.09204325994592508,5.0,5.12,10,0.09523809523809523,False,True,False,True,True,False,False,False
0.001050643024608801,0.7355633802816902,0.10662448827688874,0.09192738509076864,5.0,5.7,17,0.09523809523809523,False,True,False,True,True,False,False,False
0.0029980788725364927,0.6380281690140845,0.2551172311127652,0.30088837388953266,5.0,35.84,2,0.14285714285714285,True,False,True,False,True,False,False,False
0.014127910134251223,0.48591549295774655,0.12560476367696316,0.06913866357667053,5.0,1.25,8,0.5714285714285714,False,True,False,True,True,False,False,False
0.0038199466478271962,0.7169014084507043,0.10662448827688874,0.08632676709154116,5.0,2.65,10,0.28571428571428564,False,True,False,True,True,False,False,False
0.005801844940843829,0.7859154929577465,0.17826572385560102,0.17786790266512167,5.0,9.19,10,0.14285714285714285,True,False,False,True,True,False,False,False
0.010640126071008945,0.5658450704225353,0.2551172311127652,0.283507145616068,5.0,23.5,2,0.23809523809523808,True,False,True,False,True,False,False,False
0.009358553894263988,0.4330985915492958,0.21808708596948267,0.29123213595983005,5.0,12.5,18,0.380952380952381,False,True,True,False,True,False,False,False
0.005358448660726305,0.6549295774647889,0.1069966505396353,0.0872923908845114,5.0,1.5,4,0.42857142857142855,False,True,False,True,False,False,True,False
0.011120138699033466,0.5316901408450704,0.28935615928544844,0.20432599459250678,7.0,8.1,16,0.3333333333333333,True,False,False,True,True,False,False,False
0.005570915788707672,0.9890845070422536,0.11611462597692594,0.10486674391657011,5.0,9.75,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.0039059489103482566,0.6940140845070423,0.28265723855601044,0.3224217844727694,5.0,37.93,18,0.09523809523809523,True,False,True,False,True,False,False,False
0.01535871174457051,0.5774647887323944,0.16244882768887237,0.08458864426419468,5.0,1.96,9,0.6666666666666665,False,True,True,False,False,False,False,True
0.014435610536831045,0.40492957746478875,0.43877930777819135,0.2603321745847818,7.0,20.5,26,0.19047619047619047,True,False,True,False,True,False,False,False
0.009875029019994219,0.8475352112676057,0.06959434313360625,0.06353804557744303,5.0,2.75,17,0.380952380952381,False,True,False,True,True,False,False,False
0.001589272579324779,0.33204225352112676,0.2558615556382583,0.3924295094631132,5.0,75.0,13,0.09523809523809523,False,True,True,False,True,False,False,False
0.007204651076205235,0.7711267605633803,0.1436546334201712,0.1077636152954809,5.0,2.8,10,0.4761904761904761,True,False,False,True,True,False,False,False
0.0027429952387978203,0.5633802816901409,0.16244882768887237,0.160486674391657,7.0,9.25,9,0.09523809523809523,False,True,True,False,True,False,False,False
0.013666359530381492,0.471830985915493,0.21771492370673612,0.17535728080339902,5.0,3.0,26,0.5714285714285714,False,True,False,True,True,False,False,False
0.007660663072828531,0.6225352112676057,0.25009304056568665,0.27062572421784475,5.0,23.89,1,0.23809523809523808,True,False,True,False,True,False,False,False
0.005358448660726305,0.45739436619718316,0.34797171566803126,0.12823483970645036,7.0,12.75,26,0.23809523809523808,True,False,False,True,True,False,False,False
0.00982010449813372,0.8450704225352113,0.09229624116114628,0.06913866357667053,5.0,4.15,10,0.23809523809523808,True,False,False,True,True,False,False,False
0.005512298862016216,0.5211267605633804,0.18124302195757352,0.13673232908458866,5.0,4.65,27,0.28571428571428564,False,True,True,False,True,False,False,False
0.012066317436966418,0.45070422535211274,0.34797171566803126,0.1309385863267671,7.0,8.9,26,0.3333333333333333,True,False,False,True,True,False,False,False
0.02612822583486427,0.591549295774648,0.16170450316337925,0.14638856701429123,5.0,1.5,10,0.5238095238095237,True,False,False,True,False,False,True,False
0.00997395469942363,0.8169014084507042,0.11611462597692594,0.07674777906527616,5.0,3.27,17,0.19047619047619047,True,False,False,True,False,False,True,False
0.0184818708307557,0.42500000000000004,0.4359880908075921,0.4001544998068753,7.0,18.0,1,0.5238095238095237,True,False,True,False,False,False,True,False
0.003204545842667553,0.6549295774647889,0.10662448827688874,0.09198532251834685,5.0,6.3,10,0.14285714285714285,False,True,False,True,True,False,False,False
0.002759611060537131,0.8556338028169015,0.11611462597692594,0.10486674391657011,5.0,11.31,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.00895962032231925,0.6126760563380281,0.16244882768887237,0.160486674391657,5.0,6.16,9,0.23809523809523808,False,True,False,True,True,False,False,False
0.0075892765794300125,0.7299295774647888,0.13937476739858579,0.10988798764001545,5.0,6.0,17,0.23809523809523808,False,True,False,True,True,False,False,False
0.005696765253362819,0.6161971830985916,0.16263490882024562,0.12630359212050984,5.0,5.43,21,0.28571428571428564,False,True,True,False,True,False,False,False
0.009512404095553898,0.777112676056338,0.1069966505396353,0.07667052916183856,5.0,4.65,27,0.3333333333333333,True,False,False,True,True,False,False,False
0.009050853491684165,0.731338028169014,0.11611462597692594,0.10544611819235225,7.0,7.5,17,0.19047619047619047,True,False,False,True,True,False,False,False
0.009204703692974077,0.9362676056338028,0.11611462597692594,0.0768636539204326,5.0,6.25,17,0.19047619047619047,True,False,False,True,True,False,False,False
0.005979541923333676,0.5225352112676056,0.28265723855601044,0.2622634221707223,5.0,9.25,18,0.5714285714285714,True,False,True,False,True,False,False,False
0.0025896065881117793,0.6830985915492958,0.10681056940826202,0.10158362302047122,5.0,3.15,9,0.28571428571428564,False,True,False,True,True,False,False,False
0.012343247799288257,0.5633802816901409,0.0859694826944548,0.06276554654306682,5.0,2.3,10,0.5238095238095237,False,True,False,True,True,False,False,False
0.011543226752580722,0.7859154929577465,0.17826572385560102,0.17790652761684048,5.0,5.25,10,0.3333333333333333,True,False,False,True,True,False,False,False
0.006314935362145681,0.9890845070422536,0.11611462597692594,0.10486674391657011,5.0,7.4,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.015096089450968632,0.48591549295774655,0.12560476367696316,0.06913866357667053,5.0,1.55,8,0.6190476190476191,False,True,False,True,False,False,True,False
0.008281602485234612,0.5704225352112676,0.1069966505396353,0.0768636539204326,5.0,6.0,27,0.09523809523809523,False,True,False,True,False,False,True,False
0.002647146563394206,0.6584507042253521,0.1069966505396353,0.10525299343375821,5.0,5.9,9,0.14285714285714285,False,True,False,True,True,False,False,False
0.005173828419178413,0.9084507042253522,0.16263490882024562,0.12437234453456933,5.0,4.7,9,0.28571428571428564,True,False,False,True,False,False,True,False
0.013228963408114275,0.793661971830986,0.1436546334201712,0.10531093086133644,5.0,6.5,10,0.19047619047619047,True,False,False,True,True,False,False,False
0.022562593569769297,0.7429577464788734,0.11611462597692594,0.07667052916183856,5.0,3.55,17,0.3333333333333333,True,False,False,True,True,False,False,False
0.008435452686524523,0.591549295774648,0.16244882768887237,0.1585554268057165,5.0,7.1,9,0.23809523809523808,False,True,False,True,True,False,False,False
0.008172830392922645,0.4626760563380282,0.21845924823222923,0.24295094631131714,5.0,6.0,24,0.42857142857142855,False,True,False,True,True,False,False,False
0.005819999264596038,0.8556338028169015,0.11611462597692594,0.10486674391657011,5.0,7.99,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.00982010449813372,0.5985915492957746,0.10662448827688874,0.08845113943607572,5.0,4.1,10,0.4761904761904761,False,True,False,True,False,False,True,False
0.003828869959502011,0.8475352112676057,0.06959434313360625,0.06353804557744303,5.0,3.95,17,0.09523809523809523,False,True,True,False,True,False,False,False
0.005619994002919153,0.7429577464788734,0.03535541496092297,0.04055619930475088,5.0,4.38,10,0.14285714285714285,False,True,False,True,True,False,False,False
0.005358448660726305,0.7169014084507043,0.10662448827688874,0.08632676709154116,5.0,2.75,10,0.380952380952381,False,True,False,True,True,False,False,False
0.0034710143913016787,0.6373239436619719,0.5347971715668032,0.5249130938586327,2.0,55.54,18,0.14285714285714285,False,True,True,False,True,False,False,False
0.007358501277495147,0.6524647887323944,0.25009304056568665,0.2965237543453071,5.0,29.0,1,0.23809523809523808,True,False,True,False,True,False,False,False
0.009525327512462252,0.8017605633802817,0.16263490882024562,0.12435303205870996,5.0,6.6,8,0.28571428571428564,True,False,False,True,True,False,False,False
0.006015850570838094,0.5035211267605634,0.25009304056568665,0.20432599459250678,5.0,6.99,27,0.3333333333333333,True,False,True,False,True,False,False,False
0.009942876958763069,0.48169014084507045,0.3291775213993301,0.21938972576284282,7.0,18.75,26,0.09523809523809523,True,False,False,True,True,False,False,False
0.015359019444973091,0.7042253521126761,0.144212876814291,0.0652761684047895,5.0,1.28,8,0.42857142857142855,True,False,False,True,False,False,False,True
0.011974007316192472,0.5102112676056338,0.144212876814291,0.1129779837775203,5.0,1.2,4,0.6190476190476191,False,True,False,True,False,False,False,True
0.00885346368342921,0.6514084507042254,0.10662448827688874,0.0996523754345307,5.0,4.31,17,0.28571428571428564,False,True,False,True,True,False,False,False
0.016743363556179707,0.43626760563380285,0.28935615928544844,0.21882966396292003,5.0,16.5,15,0.380952380952381,True,False,True,False,True,False,False,False
0.011437839364697132,0.6654929577464789,0.10662448827688874,0.09231363460795675,5.0,5.64,10,0.09523809523809523,False,True,False,True,True,False,False,False
0.007740665177499285,0.38415492957746483,0.4789728321548195,0.31479335650830437,7.0,31.12,8,0.09523809523809523,True,False,True,False,True,False,False,False
0.002043284523331306,0.45070422535211274,0.25009304056568665,0.25762842796446506,5.0,25.46,1,0.28571428571428564,True,False,True,False,True,False,False,False
0.005771998001793586,0.598943661971831,0.17994045403796055,0.1682116647354191,5.0,7.88,10,0.09523809523809523,False,True,False,True,True,False,False,False
0.005204598459436395,0.45774647887323944,0.28265723855601044,0.3279258400926999,5.0,36.0,18,0.09523809523809523,True,False,True,False,True,False,False,False
0.01843571577036873,0.0,0.43970971343505766,0.25260718424101974,5.0,30.0,18,0.23809523809523808,True,False,True,False,True,False,False,False
0.00982010449813372,0.6161971830985916,0.1254186825455899,0.0996523754345307,5.0,2.85,17,0.5238095238095237,False,True,False,True,False,False,True,False
0.01535871174457051,0.45774647887323944,0.13379233345738745,0.1077636152954809,5.0,3.5,9,0.380952380952381,False,True,False,True,True,False,False,False
0.01151245671232274,0.7204225352112676,0.1557499069594343,0.09578988026264967,5.0,7.5,23,0.23809523809523808,True,False,False,True,True,False,False,False
0.013204808926511758,0.5225352112676056,0.28265723855601044,0.2622634221707223,5.0,19.0,18,0.3333333333333333,True,False,True,False,True,False,False,False
0.010589355504583274,0.5623239436619719,0.4408262002232974,0.43221320973348787,5.0,54.0,2,0.19047619047619047,True,False,True,False,True,False,False,False
0.006392475863595796,0.6725352112676057,0.10662448827688874,0.09231363460795675,5.0,4.7,10,0.19047619047619047,False,True,False,True,True,False,False,False
0.001973744232348266,0.7746478873239437,0.10662448827688874,0.09192738509076864,5.0,8.5,17,0.09523809523809523,False,True,True,False,True,False,False,False
0.005973541765483369,0.5658450704225353,0.2551172311127652,0.283507145616068,4.0,17.0,2,0.28571428571428564,True,False,True,False,True,False,False,False
0.008320065035557088,0.8007042253521126,0.032005954596203964,0.02529934337582078,5.0,3.51,17,0.09523809523809523,False,True,False,True,True,False,False,False
0.007047570020688236,0.6024647887323944,0.25009304056568665,0.27062572421784475,5.0,19.5,1,0.28571428571428564,True,False,True,False,False,False,True,False
0.005666149063306127,0.47887323943661975,0.18124302195757352,0.283507145616068,4.0,17.0,19,0.3333333333333333,False,True,True,False,False,False,True,False
0.007202035622783307,0.42500000000000004,0.4359880908075921,0.4001544998068753,7.0,43.35,1,0.19047619047619047,True,False,True,False,False,False,True,False
0.0062353948080787975,0.8957746478873241,0.05805731298846299,0.045191193511008115,5.0,2.65,4,0.3333333333333333,True,False,False,True,True,False,False,False
0.006716638237713638,0.7221830985915494,0.06959434313360625,0.06342217072228662,5.0,3.52,17,0.19047619047619047,False,True,False,True,True,False,False,False
0.008127752283944701,0.6693661971830986,0.1557499069594343,0.14349169563538047,5.0,6.25,21,0.14285714285714285,True,False,False,True,True,False,False,False
0.01535871174457051,0.6647887323943662,0.2551172311127652,0.28930088837388956,5.0,24.75,2,0.19047619047619047,True,False,True,False,True,False,False,False
0.0028968454400877313,0.7341549295774649,0.10662448827688874,0.09451525685592893,5.0,5.25,17,0.19047619047619047,False,True,False,True,True,False,False,False
0.012897108523931937,0.6239436619718309,0.25009304056568665,0.14349169563538047,5.0,11.0,24,0.14285714285714285,True,False,False,True,True,False,False,False
0.005763074690118771,0.5503521126760564,0.16282098995161892,0.14716106604866747,5.0,9.1,8,0.047619047619047616,False,True,True,False,True,False,False,False
0.01039150414572445,0.6514084507042254,0.10662448827688874,0.08845113943607572,5.0,3.25,10,0.42857142857142855,False,True,False,True,True,False,False,False
0.004896898056856573,0.5281690140845071,0.11611462597692594,0.10486674391657011,5.0,8.5,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.007820051881364878,0.5704225352112676,0.18142910308894677,0.13325608342989573,5.0,3.1,10,0.42857142857142855,False,True,False,True,True,False,False,False
0.00895700486889732,0.6647887323943662,0.2551172311127652,0.28930088837388956,5.0,19.86,2,0.19047619047619047,True,False,True,False,True,False,False,False
0.002127594433638177,0.8450704225352113,0.10457759583178268,0.07680571649285439,5.0,4.9,10,0.09523809523809523,True,False,False,True,True,False,False,False
0.00856130215117967,0.6126760563380281,0.16244882768887237,0.160486674391657,5.0,5.7,9,0.23809523809523808,False,True,False,True,False,False,True,False
0.008010979981165659,0.8873239436619719,0.11611462597692594,0.0768636539204326,5.0,2.9,17,0.3333333333333333,True,False,False,True,True,False,False,False
0.003886563784985728,0.96443661971831,0.11611462597692594,0.0768636539204326,5.0,7.83,17,0.047619047619047616,True,False,False,True,True,False,False,False
0.006221702140163995,0.49295774647887325,0.28935615928544844,0.20065662417921976,7.0,8.15,25,0.19047619047619047,True,False,False,True,True,False,False,False
0.011050906108453006,0.4647887323943662,0.1620766654261258,0.11548860563924296,5.0,2.0,10,0.5238095238095237,False,True,False,True,False,False,True,False
0.008378681962248545,0.8873239436619719,0.11611462597692594,0.0768636539204326,5.0,6.25,17,0.14285714285714285,True,False,False,True,True,False,False,False
0.0038108694859510916,0.7711267605633803,0.0,0.006334492081884885,4.0,3.19,25,0.14285714285714285,False,True,True,False,True,False,False,False
0.009810719635855036,0.8968309859154929,0.11611462597692594,0.10486674391657011,7.0,7.75,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.005391372603802346,0.813380281690141,0.06959434313360625,0.06342217072228662,5.0,3.2,17,0.23809523809523808,False,True,True,False,False,False,True,False
0.009666254296843809,0.8873239436619719,0.11611462597692594,0.0768636539204326,5.0,4.9,17,0.19047619047619047,True,False,False,True,True,False,False,False
0.018647567497544936,0.5295774647887324,0.18124302195757352,0.13402858246427193,5.0,3.8,27,0.3333333333333333,False,True,False,True,True,False,False,False
0.015507946439821724,0.545774647887324,0.23669519910681058,0.13673232908458866,5.0,4.0,27,0.4761904761904761,True,False,True,False,True,False,False,False
0.009204703692974077,0.7288732394366197,0.16226274655749906,0.15407493240633452,5.0,23.5,19,0.23809523809523808,True,False,True,False,False,False,True,False
0.011920159745741003,0.6056338028169014,0.1436546334201712,0.03727307840865199,5.0,1.15,25,0.5238095238095237,True,False,False,True,True,False,False,False
0.0028899221810296852,0.6338028169014085,0.16244882768887237,0.160486674391657,5.0,10.65,9,0.19047619047619047,False,True,True,False,True,False,False,False
0.007339577702736487,0.576056338028169,0.28935615928544844,0.29644650444186943,5.0,35.68,13,0.14285714285714285,True,False,True,False,True,False,False,False
0.006645867145120279,0.5281690140845071,0.28265723855601044,0.3279258400926999,5.0,31.94,18,0.09523809523809523,True,False,True,False,True,False,False,False
0.011204756309742917,0.6443661971830986,0.2543729065872721,0.2195828505214369,5.0,4.2,4,0.380952380952381,True,False,False,True,False,False,False,True
0.011051983059862037,0.5316901408450704,0.28935615928544844,0.20432599459250678,7.0,9.9,16,0.19047619047619047,True,False,False,True,True,False,False,False
0.008708998344417984,0.41338028169014085,0.21808708596948267,0.2931633835457706,5.0,15.46,18,0.23809523809523808,False,True,True,False,True,False,False,False
0.0030543880462085998,0.6408450704225352,0.1069966505396353,0.10525299343375821,5.0,8.46,9,0.047619047619047616,False,True,False,True,True,False,False,False
0.006451246640488542,0.5908450704225353,0.16226274655749906,0.10531093086133644,5.0,3.25,26,0.28571428571428564,False,True,False,True,True,False,False,False
0.01030427108159307,0.6936619718309859,0.032005954596203964,0.023368095789880264,5.0,2.6,17,0.3333333333333333,False,True,False,True,True,False,False,False
0.005790152325545795,0.7183098591549295,0.10662448827688874,0.09192738509076864,5.0,5.2,17,0.14285714285714285,False,True,False,True,True,False,False,False
0.013050958725221848,0.6690140845070423,0.06959434313360625,0.06160679799150251,5.0,1.8,17,0.4761904761904761,False,True,False,True,False,False,False,True
0.005358448660726305,0.8943661971830986,0.0,0.006334492081884885,4.0,1.6,25,0.380952380952381,False,True,False,True,True,False,False,False
0.011056290865498154,0.897887323943662,0.16263490882024562,0.12514484356894556,5.0,2.5,8,0.19047619047619047,True,False,False,True,True,False,False,False
0.007435426378140102,0.5633802816901409,0.13844436174171937,0.1077636152954809,5.0,2.5,6,0.380952380952381,False,True,False,True,True,False,False,False
0.0044128853235985135,0.6394366197183099,0.10643840714551546,0.10158362302047122,5.0,6.7,8,0.09523809523809523,False,True,False,True,True,False,False,False
0.014197142724831684,0.5422535211267606,0.1797543729065873,0.11548860563924296,5.0,1.2,17,0.6666666666666665,False,True,False,True,True,False,False,False
0.002181595854290936,0.6647887323943662,0.2551172311127652,0.28930088837388956,5.0,35.55,2,0.14285714285714285,True,False,True,False,True,False,False,False
0.007833436848877101,0.630281690140845,0.255675474506885,0.250096562379297,5.0,7.75,4,0.09523809523809523,True,False,False,True,True,False,False,False
0.007666201680074968,0.4471830985915493,0.3693710457759583,0.15913480108149866,8.0,1.94,16,0.6666666666666665,True,False,False,True,True,False,False,False
0.011204756309742917,0.8802816901408451,0.1436546334201712,0.06720741599073002,5.0,2.2,25,0.14285714285714285,True,False,False,True,True,False,False,False
0.009204703692974077,0.6373239436619719,0.2543729065872721,0.2195828505214369,4.0,3.8,4,0.380952380952381,True,False,True,False,True,False,False,False
0.007666201680074968,0.45070422535211274,0.34797171566803126,0.1309385863267671,8.0,15.65,26,0.14285714285714285,True,False,False,True,True,False,False,False
0.005634917472444275,0.6785211267605634,0.28265723855601044,0.2576670529161839,5.0,39.47,18,0.047619047619047616,True,False,True,False,True,False,False,False
0.007666201680074968,0.6514084507042254,0.10662448827688874,0.0996523754345307,5.0,1.5,17,0.380952380952381,False,True,False,True,False,False,True,False
0.014435610536831045,0.45070422535211274,0.34797171566803126,0.1309385863267671,8.0,8.85,26,0.28571428571428564,True,False,False,True,True,False,False,False
0.01135860651103283,0.44190140845070425,0.43877930777819135,0.25936655079181153,7.0,17.9,26,0.28571428571428564,True,False,False,True,False,False,True,False
0.006284011471686409,0.596830985915493,0.10662448827688874,0.08632676709154116,5.0,5.08,10,0.23809523809523808,False,True,True,False,False,False,True,False
0.010281655102003453,0.7859154929577465,0.17826572385560102,0.17790652761684048,5.0,6.25,10,0.3333333333333333,True,False,False,True,True,False,False,False
0.011808926050208397,0.5538732394366198,0.25009304056568665,0.27062572421784475,5.0,22.75,1,0.19047619047619047,True,False,True,False,True,False,False,False
0.0026026838552214216,0.6549295774647889,0.1069966505396353,0.0872923908845114,5.0,1.46,4,0.42857142857142855,False,True,False,True,True,False,False,False
0.01732922512269169,0.6267605633802817,0.144212876814291,0.0652761684047895,5.0,2.05,8,0.5714285714285714,True,False,False,True,False,False,True,False
0.01150937970829694,0.7042253521126761,0.144212876814291,0.0652761684047895,5.0,4.08,8,0.23809523809523808,True,False,False,True,True,False,False,False
0.00683541059310945,0.813380281690141,0.06959434313360625,0.06342217072228662,5.0,4.55,17,0.23809523809523808,False,True,True,False,True,False,False,False
0.005666149063306127,0.7042253521126761,0.28265723855601044,0.14117419853225185,5.0,14.0,18,0.28571428571428564,True,False,True,False,True,False,False,False
0.003204545842667553,0.5563380281690141,0.17994045403796055,0.1682116647354191,5.0,10.9,10,0.14285714285714285,False,True,False,True,True,False,False,False
0.012473251219378232,0.6654929577464789,0.06959434313360625,0.06353804557744303,5.0,2.45,17,0.42857142857142855,False,True,False,True,True,False,False,False
0.010743205705873185,0.35211267605633806,0.2835876442128768,0.2622634221707223,5.0,15.8,18,0.28571428571428564,True,False,True,False,True,False,False,False
0.000591861724362287,0.6647887323943662,0.16282098995161892,0.14716106604866747,5.0,8.25,8,0.09523809523809523,False,True,False,True,True,False,False,False
0.010743205705873185,0.48345070422535213,0.2551172311127652,0.2197759752800309,5.0,8.5,23,0.28571428571428564,True,False,True,False,False,False,True,False
0.008671151194900665,0.5633802816901409,0.28935615928544844,0.20432599459250678,7.0,15.54,16,0.14285714285714285,True,False,False,True,True,False,False,False
0.00410841577524578,0.591549295774648,0.032005954596203964,0.0,8.0,2.35,17,0.28571428571428564,False,True,False,True,True,False,False,False
0.011143062379025664,0.7922535211267606,0.06959434313360625,0.06342217072228662,5.0,4.32,17,0.19047619047619047,False,True,False,True,True,False,False,False
0.03151298288001115,0.4612676056338028,0.3489021213248977,0.20625724217844732,7.0,3.9,8,0.5238095238095237,True,False,False,True,False,False,True,False
0.015051011341990689,0.7859154929577465,0.17826572385560102,0.17790652761684048,5.0,5.2,10,0.380952380952381,True,False,False,True,False,False,True,False
0.0029737705407326866,0.6549295774647889,0.10662448827688874,0.09198532251834685,5.0,5.85,10,0.047619047619047616,False,True,False,True,True,False,False,False
0.010435505303293364,0.5640845070422535,0.13937476739858579,0.11490923136346082,7.0,6.25,17,0.28571428571428564,False,True,False,True,False,False,True,False
0.002997463471731333,0.49295774647887325,0.28935615928544844,0.23329470838161454,7.0,17.63,16,0.0,True,False,True,False,True,False,False,False
0.003973796849117107,0.8327464788732394,0.11611462597692594,0.10486674391657011,5.0,9.75,17,0.09523809523809523,True,False,False,True,True,False,False,False
0.0015121936284785335,0.6373239436619719,0.5347971715668032,0.5249130938586327,2.0,55.0,18,0.19047619047619047,False,True,True,False,True,False,False,False
0.011515533716348537,0.777112676056338,0.1069966505396353,0.07667052916183856,5.0,4.1,27,0.380952380952381,True,False,False,True,True,False,False,False
0.02412817321809543,0.44190140845070425,0.43877930777819135,0.25936655079181153,7.0,11.99,26,0.380952380952381,True,False,False,True,True,False,False,False
0.006708176476642693,0.5633802816901409,0.28935615928544844,0.20432599459250678,7.0,13.54,16,0.09523809523809523,True,False,False,True,True,False,False,False
0.003204545842667553,0.630281690140845,0.28265723855601044,0.3224217844727694,5.0,56.0,18,0.14285714285714285,True,False,True,False,True,False,False,False
0.0035553243016085497,0.6584507042253521,0.1069966505396353,0.10525299343375821,5.0,6.5,9,0.14285714285714285,False,True,False,True,True,False,False,False
0.013512509329091581,0.823943661971831,0.11611462597692594,0.0768636539204326,5.0,4.75,17,0.28571428571428564,True,False,False,True,True,False,False,False
0.010281655102003453,0.598943661971831,0.17994045403796055,0.1682116647354191,5.0,5.6,10,0.23809523809523808,False,True,False,True,True,False,False,False
0.00914870221970455,0.38415492957746483,0.4789728321548195,0.3144071069911163,7.0,29.2,8,0.09523809523809523,True,False,True,False,True,False,False,False
0.0016660438297684446,0.6549295774647889,0.10662448827688874,0.09198532251834685,5.0,6.35,10,0.047619047619047616,False,True,False,True,True,False,False,False
0.009307629477637027,0.591549295774648,0.16244882768887237,0.1585554268057165,5.0,4.95,9,0.28571428571428564,False,True,False,True,True,False,False,False
0.0018198940310583554,0.9647887323943662,0.16263490882024562,0.12437234453456933,5.0,8.5,9,0.047619047619047616,True,False,False,True,True,False,False,False
0.005358448660726305,0.6021126760563381,0.17994045403796055,0.1682116647354191,5.0,4.5,10,0.28571428571428564,False,True,False,True,True,False,False,False
0.00997395469942363,0.852112676056338,0.16263490882024562,0.12437234453456933,7.0,5.5,9,0.19047619047619047,True,False,False,True,True,False,False,False
0.006116776302884276,0.731338028169014,0.11611462597692594,0.10544611819235225,7.0,6.56,17,0.28571428571428564,True,False,False,True,True,False,False,False
0.007512351478785057,0.8475352112676057,0.06959434313360625,0.06353804557744303,5.0,2.3,17,0.23809523809523808,False,True,False,True,True,False,False,False
0.011936621717279024,0.4612676056338028,0.3390398213621139,0.07879490150637311,10.0,3.5,26,0.7142857142857142,True,False,False,True,False,False,True,False
0.0032747015344557523,0.7169014084507043,0.10662448827688874,0.08632676709154116,5.0,4.55,10,0.14285714285714285,False,True,False,True,True,False,False,False
0.01135860651103283,0.5985915492957746,0.23669519910681058,0.13673232908458866,5.0,7.75,24,0.4761904761904761,True,False,True,False,False,False,True,False
0.005666149063306127,0.6549295774647889,0.10662448827688874,0.09198532251834685,5.0,5.25,10,0.19047619047619047,False,True,False,True,False,False,True,False
0.016687977483715342,0.40492957746478875,0.4408262002232974,0.387794515256856,5.0,23.29,2,0.28571428571428564,True,False,True,False,True,False,False,False
0.005819999264596038,0.7989436619718311,0.2551172311127652,0.30088837388953266,5.0,23.99,2,0.14285714285714285,True,False,True,False,True,False,False,False
0.012281707718772293,0.5102112676056338,0.144212876814291,0.1129779837775203,5.0,1.79,4,0.42857142857142855,False,True,False,True,True,False,False,False
0.007204651076205235,0.5003521126760564,0.28265723855601044,0.3259945925067594,5.0,13.9,18,0.380952380952381,True,False,True,False,False,False,True,False
0.004743047855566662,0.6225352112676057,0.25009304056568665,0.27062572421784475,5.0,18.95,1,0.28571428571428564,True,False,True,False,True,False,False,False
0.006127699667175859,0.7221830985915494,0.06959434313360625,0.06342217072228662,5.0,2.49,17,0.23809523809523808,False,True,False,True,True,False,False,False
0.0006124776513351351,0.8862676056338029,0.0325641979903238,0.036886828891463885,5.0,3.15,23,0.14285714285714285,False,True,False,True,True,False,False,False
0.007820051881364878,0.7626760563380283,0.16263490882024562,0.14372344534569334,5.0,6.45,27,0.09523809523809523,True,False,False,True,True,False,False,False
0.008435452686524523,0.777112676056338,0.1069966505396353,0.07667052916183856,5.0,4.25,27,0.28571428571428564,True,False,False,True,True,False,False,False
0.00897392839103921,0.8007042253521126,0.032005954596203964,0.02529934337582078,5.0,2.75,17,0.23809523809523808,False,True,False,True,True,False,False,False
0.008992390415194,0.6549295774647889,0.10662448827688874,0.09198532251834685,5.0,7.14,10,0.09523809523809523,False,True,False,True,True,False,False,False
0.01092351814178496,0.5985915492957746,0.10662448827688874,0.08845113943607572,5.0,3.5,10,0.3333333333333333,False,True,False,True,False,False,False,True
